Path,File type,File size,Category,Proposed action,Reason,Attribution required,Safe to delete,Final action
reports/physics_guided_rul_safety_refined/figures/critical_recall_vs_urgent_review_rate.png,.png,20222,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/figures/current_vs_refined_confusion_matrices.png,.png,72434,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/figures/error_risk_distribution_by_safety_state.png,.png,38838,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/figures/freeze_readiness_summary.png,.png,15859,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/figures/lower_bound_distribution_by_safety_state.png,.png,34746,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/figures/missed_critical_vs_mandatory_review.png,.png,24503,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/figures/operational_recall_vs_workload.png,.png,21285,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/figures/pareto_frontier.png,.png,17617,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/figures/policy_stability_across_splits.png,.png,17144,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/figures/subgroup_critical_recall_forest.png,.png,72740,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/figures/support_category_vs_assigned_action.png,.png,35420,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/figures/urgent_precision_vs_critical_recall.png,.png,19133,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/figures/validation_missed_critical_feature_distribution.png,.png,8393,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/figures/weighted_cost_vs_workload.png,.png,17059,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/release_readiness/cleanup_inventory.csv,.csv,160964,Keep,Keep,Public release-readiness report.,No,No,Kept
reports/release_readiness/dependency_audit.csv,.csv,2476,Keep,Keep,Public release-readiness report.,No,No,Kept
reports/release_readiness/frozen_hash_mismatch_investigation.json,.json,4309,Keep,Keep,Public release-readiness report.,No,No,Kept
reports/release_readiness/git_staging_preview.txt,.txt,16040,Keep,Keep,Public release-readiness report.,No,No,Kept
reports/release_readiness/large_files.csv,.csv,829,Keep,Keep,Public release-readiness report.,No,No,Kept
reports/release_readiness/license_compatibility_audit.csv,.csv,2432,Keep,Keep,Public release-readiness report.,No,No,Kept
reports/release_readiness/monitoring_demo.json,.json,1833,Keep,Keep,Public release-readiness report.,No,No,Kept
reports/release_readiness/private_information_audit.json,.json,197,Keep,Keep,Public release-readiness report.,No,No,Kept
reports/release_readiness/public_release_manifest.json,.json,74093,Keep,Keep,Public release-readiness report.,No,No,Kept
reports/release_readiness/release_integrity_check.json,.json,62,Keep,Keep,Public release-readiness report.,No,No,Kept
reports/release_readiness/repository_size_report.json,.json,4330,Keep,Keep,Public release-readiness report.,No,No,Kept
reports/release_readiness/upstream_reference_audit.csv,.csv,3820,Keep,Keep,Public release-readiness report.,No,No,Kept
reports/rul_uncertainty/abstention_analysis.csv,.csv,1273,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/abstention_metrics.json,.json,3037,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/bootstrap_confidence_intervals.json,.json,9284,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/calibration_conclusion.json,.json,271,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/calibration_metrics.json,.json,43517,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/calibration_snapshots.csv,.csv,507385,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/coverage_by_regime.csv,.csv,1595,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/coverage_by_rul_band.csv,.csv,1388,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/coverage_by_subset.csv,.csv,1062,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/coverage_by_support_status.csv,.csv,916,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/cross_validation_splits.json,.json,107300,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/cross_validation_uncertainty_metrics.csv,.csv,11421,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/final_uncertainty_fit_metadata.json,.json,6589,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/locked_uncertainty_method.json,.json,1890,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/maintenance_policy_metrics.json,.json,2116,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/maintenance_recommendations.csv,.csv,170892,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/phase3_benchmark_manifest.json,.json,4839,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/run_summary.json,.json,71365,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/support_thresholds.json,.json,264,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/uncertainty_method_ranking.csv,.csv,4359,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/uncertainty_method_registry.json,.json,3907,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/uncertainty_predictions.csv,.csv,263368,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/engine_examples/FD001_0031_uncertainty_example.png,.png,16770,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/engine_examples/FD001_0037_uncertainty_example.png,.png,17550,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/engine_examples/FD001_0097_uncertainty_example.png,.png,20116,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/engine_examples/FD002_0014_uncertainty_example.png,.png,16179,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/engine_examples/FD003_0040_uncertainty_example.png,.png,16617,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/engine_examples/FD003_0097_uncertainty_example.png,.png,20627,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/engine_examples/FD004_0001_uncertainty_example.png,.png,18945,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/engine_examples/FD004_0247_uncertainty_example.png,.png,19897,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/figures/abstention_tradeoff.png,.png,21612,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/figures/conservative_lower_bound_vs_true_rul.png,.png,66496,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/figures/coverage_by_operating_regime.png,.png,13757,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/figures/coverage_by_rul_band.png,.png,21073,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/figures/coverage_by_subset.png,.png,19240,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/figures/coverage_by_support_status.png,.png,25256,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/figures/coverage_vs_nominal_confidence.png,.png,50795,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/figures/cross_validation_coverage_distribution.png,.png,16508,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/figures/error_before_after_abstention.png,.png,15457,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/figures/interval_width_vs_predicted_rul.png,.png,41410,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/figures/interval_width_vs_true_rul.png,.png,49657,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/figures/maintenance_action_distribution.png,.png,48135,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/figures/method_coverage_width_tradeoff.png,.png,38226,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/figures/predicted_vs_true_rul_90_intervals.png,.png,119319,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/rul_uncertainty/figures/residual_distribution.png,.png,18503,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
requirements/api.txt,.txt,37,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
requirements/constraints.txt,.txt,269,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
requirements/core.txt,.txt,58,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
requirements/dashboard.txt,.txt,22,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
requirements/dev.txt,.txt,53,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
requirements/monitoring.txt,.txt,90,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
requirements/README.md,.md,902,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
scripts/release_integrity_check.py,.py,7388,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
scripts/release_readiness_audit.py,.py,21147,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
scripts/run_monitoring_demo.py,.py,1829,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
scripts/validate_readme.py,.py,11455,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/__init__.py,.py,144,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/anomaly/alerting.py,.py,9356,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/anomaly/ensemble.py,.py,2838,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/anomaly/isolation_forest.py,.py,1563,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/anomaly/one_class_svm.py,.py,2116,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/anomaly/pca_reconstruction.py,.py,2353,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/anomaly/persistence.py,.py,3447,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/anomaly/policy_registry.py,.py,8482,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/anomaly/score_calibration.py,.py,4680,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/anomaly/__init__.py,.py,45,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/api/app.py,.py,5059,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/api/__init__.py,.py,33,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/data/columns.py,.py,1897,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/data/loader.py,.py,3562,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/data/multi_subset.py,.py,4776,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/data/operating_regimes.py,.py,3062,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/data/targets.py,.py,2828,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/data/validation.py,.py,5228,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/data/__init__.py,.py,65,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/checkpoints.py,.py,660,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/early_stopping.py,.py,845,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/extended_training.py,.py,13929,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/inference.py,.py,957,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/reproducibility.py,.py,725,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/sampling.py,.py,2611,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/seed_evaluation.py,.py,2142,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/sequence_dataset.py,.py,2095,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/training.py,.py,9141,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/windowing.py,.py,7895,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/__init__.py,.py,49,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/models/attention_pooling.py,.py,3546,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/models/cnn1d.py,.py,1096,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/models/cnn_lstm.py,.py,944,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/models/common.py,.py,1886,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/models/gru.py,.py,813,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/models/lstm.py,.py,817,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/models/patch_transformer.py,.py,6190,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/models/physics_guided_patch_transformer.py,.py,6496,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/models/positional_encoding.py,.py,3118,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/models/sequence_mlp.py,.py,949,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/models/tcn.py,.py,1691,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/models/temporal_transformer.py,.py,3992,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/models/__init__.py,.py,1029,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/physics/candidate_registry.py,.py,7557,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/physics/composite_loss.py,.py,14346,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/physics/health_targets.py,.py,4350,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/physics/loss_components.py,.py,5654,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/physics/paired_sequences.py,.py,8968,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/physics/regime_consistency.py,.py,20947,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/physics/temporal_constraints.py,.py,9114,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/physics/violation_metrics.py,.py,6869,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/deep/physics/__init__.py,.py,711,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/evaluation/alert_metrics.py,.py,1413,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/evaluation/anomaly_metrics.py,.py,6922,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/evaluation/bootstrap.py,.py,4880,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/evaluation/constraint_ablation.py,.py,1415,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/evaluation/coverage_analysis.py,.py,3610,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/evaluation/deep_rul_metrics.py,.py,1849,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/evaluation/domain_shift.py,.py,6526,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/evaluation/generalization_metrics.py,.py,9450,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/evaluation/group_cross_validation.py,.py,3569,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/evaluation/health_metrics.py,.py,2132,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/evaluation/leave_one_domain_out.py,.py,4263,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/evaluation/metrics.py,.py,4002,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/evaluation/model_efficiency.py,.py,3718,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/evaluation/operating_point_metrics.py,.py,2146,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/evaluation/physics_guided_rul_metrics.py,.py,3196,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/evaluation/temporal_model_stability.py,.py,2702,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/evaluation/transfer_metrics.py,.py,6828,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/evaluation/uncertainty_metrics.py,.py,3072,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/evaluation/__init__.py,.py,50,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/features/condition_normalization.py,.py,6442,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/features/domain_features.py,.py,4728,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/features/preprocessing.py,.py,9059,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/features/__init__.py,.py,39,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/health/pca_health_index.py,.py,3794,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/health/smoothing.py,.py,1677,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/health/__init__.py,.py,41,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/inference/artifact_loader.py,.py,2650,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/inference/cli.py,.py,3776,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/inference/explanations.py,.py,1227,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/inference/maintenance.py,.py,986,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/inference/monitoring.py,.py,2451,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/inference/predictor.py,.py,10883,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/inference/preprocessing.py,.py,5445,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/inference/safety_guard.py,.py,884,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/inference/schemas.py,.py,3052,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/inference/uncertainty.py,.py,731,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/inference/__init__.py,.py,168,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/kan/interpretability.py,.py,3213,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/kan/kan_linear.py,.py,3253,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/kan/pruning.py,.py,1169,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/kan/regularization.py,.py,993,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/kan/sparse_kan.py,.py,3069,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/kan/spline_basis.py,.py,3206,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/kan/symbolic_approximation.py,.py,2363,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/kan/__init__.py,.py,351,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/maintenance/uncertainty_policy.py,.py,3357,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/models/baseline_rul.py,.py,1575,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/models/__init__.py,.py,37,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/onset/onset_detection.py,.py,4076,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/onset/page_hinkley.py,.py,1821,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/onset/__init__.py,.py,45,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/pipelines/build_final_release.py,.py,84189,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/pipelines/calibrate_fd001_anomaly_alerts.py,.py,60225,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/pipelines/optimize_multidomain_temporal_rul.py,.py,60641,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/pipelines/refine_maintenance_safety_policy.py,.py,74191,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/pipelines/refine_physics_guided_temporal_rul.py,.py,98446,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/pipelines/train_aerokan_rul_corrector.py,.py,82655,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/pipelines/train_critical_gate_aerokan_corrector.py,.py,67471,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/pipelines/train_fd001_baseline.py,.py,23322,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/pipelines/train_fd001_health_anomaly.py,.py,40729,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/pipelines/train_multidomain_deep_rul.py,.py,57797,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/pipelines/train_multidomain_phm.py,.py,47677,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/pipelines/train_multidomain_rul_uncertainty.py,.py,54150,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/pipelines/train_physics_guided_temporal_rul.py,.py,187147,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/pipelines/train_selective_aerokan_safety_corrector.py,.py,109291,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/pipelines/validate_fd001_alert_generalization.py,.py,61061,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/pipelines/__init__.py,.py,47,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/uncertainty/abstention.py,.py,3805,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/uncertainty/conformal.py,.py,8038,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/uncertainty/interval_calibration.py,.py,1271,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/uncertainty/quantile_regression.py,.py,3619,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/uncertainty/support.py,.py,5901,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/uncertainty/tree_quantiles.py,.py,1859,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
src/aeroguard/uncertainty/__init__.py,.py,51,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/integration/test_aerokan_rul_corrector_smoke.py,.py,366,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/integration/test_critical_gate_aerokan_corrector_smoke.py,.py,452,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/integration/test_fd001_alert_generalization_smoke.py,.py,9226,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/integration/test_fd001_anomaly_calibration_smoke.py,.py,10051,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/integration/test_fd001_health_anomaly_smoke.py,.py,4208,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/integration/test_fd001_pipeline_smoke.py,.py,2894,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/integration/test_maintenance_safety_policy_refinement_smoke.py,.py,522,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/integration/test_multidomain_deep_rul_smoke.py,.py,10030,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/integration/test_multidomain_phm_smoke.py,.py,8797,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/integration/test_multidomain_rul_uncertainty_smoke.py,.py,8567,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/integration/test_multidomain_temporal_optimization_smoke.py,.py,11193,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/integration/test_phase6_final_release_smoke.py,.py,1823,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/integration/test_physics_guided_temporal_rul_refinement_smoke.py,.py,523,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/integration/test_physics_guided_temporal_rul_smoke.py,.py,2766,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
